-1.300000e+01	-1.698262e+01	-1.698262e+01	-1.698262e+01
-1.299890e+01	-1.635851e+01	-1.635636e+01	-1.613881e+01
-1.299780e+01	-1.723250e+01	-1.723250e+01	-1.723250e+01
-1.299670e+01	-1.672936e+01	-1.672936e+01	-1.672936e+01
-1.299560e+01	-1.680653e+01	-1.680653e+01	-1.680653e+01
-1.299450e+01	-1.628820e+01	-1.628637e+01	-1.619477e+01
-1.299340e+01	-1.688934e+01	-1.688571e+01	-1.599454e+01
-1.299230e+01	-1.624226e+01	-1.624226e+01	-1.624226e+01
-1.299120e+01	-1.642833e+01	-1.642833e+01	-1.642833e+01
-1.299010e+01	-1.625562e+01	-1.625477e+01	-1.622138e+01
-1.298900e+01	-1.647074e+01	-1.646796e+01	-1.607953e+01
-1.298790e+01	-1.649213e+01	-1.649067e+01	-1.607953e+01
-1.298680e+01	-1.704061e+01	-1.703039e+01	-1.596229e+01
-1.298570e+01	-1.636939e+01	-1.636939e+01	-1.636939e+01
-1.298460e+01	-1.665739e+01	-1.665526e+01	-1.602288e+01
-1.298350e+01	-1.636610e+01	-1.636501e+01	-1.613366e+01
-1.298240e+01	-1.690043e+01	-1.690043e+01	-1.690043e+01
-1.298130e+01	-1.662643e+01	-1.662445e+01	-1.602938e+01
-1.298020e+01	-1.625056e+01	-1.625056e+01	-1.625056e+01
-1.297910e+01	-1.666822e+01	-1.666822e+01	-1.666822e+01
-1.297800e+01	-1.680352e+01	-1.680054e+01	-1.600489e+01
-1.297690e+01	-1.677737e+01	-1.677737e+01	-1.677737e+01
-1.297580e+01	-1.642707e+01	-1.642456e+01	-1.609566e+01
-1.297470e+01	-1.644245e+01	-1.643984e+01	-1.609215e+01
-1.297360e+01	-1.722453e+01	-1.722453e+01	-1.722453e+01
-1.297250e+01	-1.634371e+01	-1.634371e+01	-1.634371e+01
-1.297140e+01	-1.645703e+01	-1.645703e+01	-1.645703e+01
-1.297030e+01	-1.665739e+01	-1.665739e+01	-1.665739e+01
-1.296920e+01	-1.631653e+01	-1.631458e+01	-1.616417e+01
-1.296810e+01	-1.661078e+01	-1.661078e+01	-1.661078e+01
-1.296700e+01	-1.638740e+01	-1.638625e+01	-1.612228e+01
-1.296590e+01	-1.720901e+01	-1.720146e+01	-1.595290e+01
-1.296480e+01	-1.638625e+01	-1.638396e+01	-1.612103e+01
-1.296370e+01	-1.670962e+01	-1.670962e+01	-1.670962e+01
-1.296260e+01	-1.647074e+01	-1.646935e+01	-1.607896e+01
-1.296150e+01	-1.680054e+01	-1.680054e+01	-1.680054e+01
-1.296040e+01	-1.669073e+01	-1.669073e+01	-1.669073e+01
-1.295930e+01	-1.711363e+01	-1.710157e+01	-1.596057e+01
-1.295820e+01	-1.679757e+01	-1.679463e+01	-1.599269e+01
-1.295710e+01	-1.691181e+01	-1.691181e+01	-1.691181e+01
