1.000000e-04	1.999000e+00	1.999000e+00
2.000000e-04	1.998000e+00	1.998000e+00
3.000000e-04	1.997000e+00	1.997001e+00
4.000000e-04	1.996001e+00	1.996001e+00
5.000000e-04	1.995001e+00	1.995002e+00
6.000000e-04	1.994002e+00	1.994002e+00
7.000000e-04	1.993003e+00	1.993003e+00
8.000000e-04	1.992003e+00	1.992004e+00
9.000000e-04	1.991004e+00	1.991005e+00
1.000000e-03	1.990005e+00	1.990006e+00
1.100000e-03	1.989006e+00	1.989007e+00
1.200000e-03	1.988008e+00	1.988008e+00
1.300000e-03	1.987009e+00	1.987010e+00
1.400000e-03	1.986011e+00	1.986011e+00
1.500000e-03	1.985012e+00	1.985013e+00
1.600000e-03	1.984014e+00	1.984015e+00
1.700000e-03	1.983016e+00	1.983017e+00
1.800000e-03	1.982018e+00	1.982019e+00
1.900000e-03	1.981020e+00	1.981021e+00
2.000000e-03	1.980022e+00	1.980024e+00
2.100000e-03	1.979025e+00	1.979026e+00
2.200000e-03	1.978028e+00	1.978029e+00
2.300000e-03	1.977030e+00	1.977032e+00
2.400000e-03	1.976033e+00	1.976035e+00
2.500000e-03	1.975036e+00	1.975038e+00
2.600000e-03	1.974039e+00	1.974041e+00
2.700000e-03	1.973043e+00	1.973044e+00
2.800000e-03	1.972046e+00	1.972048e+00
2.900000e-03	1.971050e+00	1.971051e+00
3.000000e-03	1.970053e+00	1.970055e+00
3.100000e-03	1.969057e+00	1.969059e+00
3.200000e-03	1.968061e+00	1.968063e+00
3.300000e-03	1.967066e+00	1.967068e+00
3.400000e-03	1.966070e+00	1.966072e+00
3.500000e-03	1.965075e+00	1.965077e+00
3.600000e-03	1.964079e+00	1.964082e+00
3.700000e-03	1.963084e+00	1.963087e+00
3.800000e-03	1.962089e+00	1.962092e+00
3.900000e-03	1.961094e+00	1.961097e+00
4.000000e-03	1.960100e+00	1.960102e+00
4.100000e-03	1.959105e+00	1.959108e+00
4.200000e-03	1.958111e+00	1.958114e+00
4.300000e-03	1.957117e+00	1.957120e+00
4.400000e-03	1.956123e+00	1.956126e+00
4.500000e-03	1.955129e+00	1.955132e+00
4.600000e-03	1.954136e+00	1.954139e+00
4.700000e-03	1.953142e+00	1.953146e+00
4.800000e-03	1.952149e+00	1.952153e+00
4.900000e-03	1.951156e+00	1.951160e+00
5.000000e-03	1.950163e+00	1.950167e+00
5.100000e-03	1.949171e+00	1.949174e+00
5.200000e-03	1.948178e+00	1.948182e+00
5.300000e-03	1.947186e+00	1.947190e+00
5.400000e-03	1.946194e+00	1.946198e+00
5.500000e-03	1.945202e+00	1.945206e+00
5.600000e-03	1.944211e+00	1.944215e+00
5.700000e-03	1.943219e+00	1.943223e+00
5.800000e-03	1.942228e+00	1.942232e+00
5.900000e-03	1.941237e+00	1.941241e+00
6.000000e-03	1.940246e+00	1.940251e+00
6.100000e-03	1.939256e+00	1.939260e+00
6.200000e-03	1.938265e+00	1.938270e+00
6.300000e-03	1.937275e+00	1.937280e+00
6.400000e-03	1.936285e+00	1.936290e+00
6.500000e-03	1.935295e+00	1.935300e+00
6.600000e-03	1.934306e+00	1.934311e+00
6.700000e-03	1.933316e+00	1.933322e+00
6.800000e-03	1.932327e+00	1.932333e+00
6.900000e-03	1.931338e+00	1.931344e+00
7.000000e-03	1.930350e+00	1.930355e+00
7.100000e-03	1.929361e+00	1.929367e+00
7.200000e-03	1.928373e+00	1.928379e+00
7.300000e-03	1.927385e+00	1.927391e+00
7.400000e-03	1.926397e+00	1.926403e+00
7.500000e-03	1.925410e+00	1.925416e+00
7.600000e-03	1.924422e+00	1.924429e+00
7.700000e-03	1.923435e+00	1.923442e+00
7.800000e-03	1.922449e+00	1.922455e+00
7.900000e-03	1.921462e+00	1.921469e+00
8.000000e-03	1.920476e+00	1.920482e+00
8.100000e-03	1.919490e+00	1.919496e+00
8.200000e-03	1.918504e+00	1.918511e+00
8.300000e-03	1.917518e+00	1.917525e+00
8.400000e-03	1.916533e+00	1.916540e+00
8.500000e-03	1.915548e+00	1.915555e+00
8.600000e-03	1.914563e+00	1.914570e+00
8.700000e-03	1.913578e+00	1.913586e+00
8.800000e-03	1.912594e+00	1.912601e+00
8.900000e-03	1.911610e+00	1.911617e+00
9.000000e-03	1.910626e+00	1.910634e+00
9.100000e-03	1.909642e+00	1.909650e+00
9.200000e-03	1.908659e+00	1.908667e+00
9.300000e-03	1.907676e+00	1.907684e+00
9.400000e-03	1.906693e+00	1.906701e+00
9.500000e-03	1.905710e+00	1.905719e+00
9.600000e-03	1.904728e+00	1.904737e+00
9.700000e-03	1.903746e+00	1.903755e+00
9.800000e-03	1.902764e+00	1.902773e+00
9.900000e-03	1.901783e+00	1.901792e+00
1.000000e-02	1.900802e+00	1.900811e+00
1.010000e-02	1.899821e+00	1.899830e+00
1.020000e-02	1.898840e+00	1.898849e+00
1.030000e-02	1.897860e+00	1.897869e+00
1.040000e-02	1.896880e+00	1.896889e+00
1.050000e-02	1.895900e+00	1.895909e+00
1.060000e-02	1.894920e+00	1.894930e+00
1.070000e-02	1.893941e+00	1.893951e+00
1.080000e-02	1.892962e+00	1.892972e+00
1.090000e-02	1.891983e+00	1.891993e+00
1.100000e-02	1.891005e+00	1.891015e+00
1.110000e-02	1.890027e+00	1.890037e+00
1.120000e-02	1.889049e+00	1.889060e+00
1.130000e-02	1.888071e+00	1.888082e+00
1.140000e-02	1.887094e+00	1.887105e+00
1.150000e-02	1.886117e+00	1.886128e+00
1.160000e-02	1.885141e+00	1.885152e+00
1.170000e-02	1.884164e+00	1.884176e+00
1.180000e-02	1.883188e+00	1.883200e+00
1.190000e-02	1.882212e+00	1.882224e+00
1.200000e-02	1.881237e+00	1.881249e+00
1.210000e-02	1.880262e+00	1.880274e+00
1.220000e-02	1.879287e+00	1.879299e+00
1.230000e-02	1.878313e+00	1.878325e+00
1.240000e-02	1.877338e+00	1.877351e+00
1.250000e-02	1.876364e+00	1.876377e+00
1.260000e-02	1.875391e+00	1.875403e+00
1.270000e-02	1.874418e+00	1.874430e+00
1.280000e-02	1.873445e+00	1.873458e+00
1.290000e-02	1.872472e+00	1.872485e+00
1.300000e-02	1.871500e+00	1.871513e+00
1.310000e-02	1.870528e+00	1.870541e+00
1.320000e-02	1.869556e+00	1.869570e+00
1.330000e-02	1.868585e+00	1.868598e+00
1.340000e-02	1.867614e+00	1.867627e+00
1.350000e-02	1.866643e+00	1.866657e+00
1.360000e-02	1.865673e+00	1.865687e+00
1.370000e-02	1.864703e+00	1.864717e+00
1.380000e-02	1.863733e+00	1.863747e+00
1.390000e-02	1.862763e+00	1.862778e+00
1.400000e-02	1.861794e+00	1.861809e+00
1.410000e-02	1.860826e+00	1.860840e+00
1.420000e-02	1.859857e+00	1.859872e+00
1.430000e-02	1.858889e+00	1.858904e+00
1.440000e-02	1.857922e+00	1.857937e+00
1.450000e-02	1.856954e+00	1.856970e+00
1.460000e-02	1.855987e+00	1.856003e+00
1.470000e-02	1.855021e+00	1.855036e+00
1.480000e-02	1.854054e+00	1.854070e+00
1.490000e-02	1.853088e+00	1.853104e+00
1.500000e-02	1.852123e+00	1.852139e+00
1.510000e-02	1.851157e+00	1.851174e+00
1.520000e-02	1.850192e+00	1.850209e+00
1.530000e-02	1.849228e+00	1.849244e+00
1.540000e-02	1.848264e+00	1.848280e+00
1.550000e-02	1.847300e+00	1.847317e+00
1.560000e-02	1.846336e+00	1.846353e+00
1.570000e-02	1.845373e+00	1.845390e+00
1.580000e-02	1.844410e+00	1.844428e+00
1.590000e-02	1.843448e+00	1.843465e+00
1.600000e-02	1.842486e+00	1.842503e+00
1.610000e-02	1.841524e+00	1.841542e+00
1.620000e-02	1.840563e+00	1.840581e+00
1.630000e-02	1.839602e+00	1.839620e+00
1.640000e-02	1.838641e+00	1.838659e+00
1.650000e-02	1.837681e+00	1.837699e+00
1.660000e-02	1.836721e+00	1.836740e+00
1.670000e-02	1.835761e+00	1.835780e+00
1.680000e-02	1.834802e+00	1.834821e+00
1.690000e-02	1.833844e+00	1.833863e+00
1.700000e-02	1.832885e+00	1.832905e+00
1.710000e-02	1.831927e+00	1.831947e+00
1.720000e-02	1.830970e+00	1.830989e+00
1.730000e-02	1.830012e+00	1.830032e+00
1.740000e-02	1.829055e+00	1.829076e+00
1.750000e-02	1.828099e+00	1.828119e+00
1.760000e-02	1.827143e+00	1.827163e+00
1.770000e-02	1.826187e+00	1.826208e+00
1.780000e-02	1.825232e+00	1.825253e+00
1.790000e-02	1.824277e+00	1.824298e+00
1.800000e-02	1.823322e+00	1.823344e+00
1.810000e-02	1.822368e+00	1.822390e+00
1.820000e-02	1.821415e+00	1.821436e+00
1.830000e-02	1.820461e+00	1.820483e+00
1.840000e-02	1.819508e+00	1.819530e+00
1.850000e-02	1.818556e+00	1.818578e+00
1.860000e-02	1.817603e+00	1.817626e+00
1.870000e-02	1.816652e+00	1.816674e+00
1.880000e-02	1.815700e+00	1.815723e+00
1.890000e-02	1.814749e+00	1.814772e+00
1.900000e-02	1.813799e+00	1.813822e+00
1.910000e-02	1.812849e+00	1.812872e+00
1.920000e-02	1.811899e+00	1.811922e+00
1.930000e-02	1.810950e+00	1.810973e+00
1.940000e-02	1.810001e+00	1.810024e+00
1.950000e-02	1.809052e+00	1.809076e+00
1.960000e-02	1.808104e+00	1.808128e+00
1.970000e-02	1.807156e+00	1.807180e+00
1.980000e-02	1.806209e+00	1.806233e+00
1.990000e-02	1.805262e+00	1.805286e+00
2.000000e-02	1.804316e+00	1.804340e+00
2.010000e-02	1.803370e+00	1.803394e+00
2.020000e-02	1.802424e+00	1.802449e+00
2.030000e-02	1.801479e+00	1.801504e+00
2.040000e-02	1.800534e+00	1.800559e+00
2.050000e-02	1.799590e+00	1.799615e+00
2.060000e-02	1.798646e+00	1.798671e+00
2.070000e-02	1.797702e+00	1.797728e+00
2.080000e-02	1.796759e+00	1.796785e+00
2.090000e-02	1.795816e+00	1.795843e+00
2.100000e-02	1.794874e+00	1.794901e+00
2.110000e-02	1.793932e+00	1.793959e+00
2.120000e-02	1.792991e+00	1.793018e+00
2.130000e-02	1.792050e+00	1.792077e+00
2.140000e-02	1.791110e+00	1.791137e+00
2.150000e-02	1.790169e+00	1.790197e+00
2.160000e-02	1.789230e+00	1.789257e+00
2.170000e-02	1.788291e+00	1.788318e+00
2.180000e-02	1.787352e+00	1.787380e+00
2.190000e-02	1.786414e+00	1.786442e+00
2.200000e-02	1.785476e+00	1.785504e+00
2.210000e-02	1.784538e+00	1.784567e+00
2.220000e-02	1.783601e+00	1.783630e+00
2.230000e-02	1.782665e+00	1.782694e+00
2.240000e-02	1.781729e+00	1.781758e+00
2.250000e-02	1.780793e+00	1.780822e+00
2.260000e-02	1.779858e+00	1.779887e+00
2.270000e-02	1.778923e+00	1.778953e+00
2.280000e-02	1.777989e+00	1.778019e+00
2.290000e-02	1.777055e+00	1.777085e+00
2.300000e-02	1.776122e+00	1.776152e+00
2.310000e-02	1.775189e+00	1.775219e+00
2.320000e-02	1.774256e+00	1.774287e+00
2.330000e-02	1.773324e+00	1.773355e+00
2.340000e-02	1.772393e+00	1.772423e+00
2.350000e-02	1.771461e+00	1.771493e+00
2.360000e-02	1.770531e+00	1.770562e+00
2.370000e-02	1.769601e+00	1.769632e+00
2.380000e-02	1.768671e+00	1.768703e+00
2.390000e-02	1.767742e+00	1.767773e+00
2.400000e-02	1.766813e+00	1.766845e+00
2.410000e-02	1.765884e+00	1.765917e+00
2.420000e-02	1.764957e+00	1.764989e+00
2.430000e-02	1.764029e+00	1.764062e+00
2.440000e-02	1.763102e+00	1.763135e+00
2.450000e-02	1.762176e+00	1.762209e+00
2.460000e-02	1.761250e+00	1.761283e+00
2.470000e-02	1.760324e+00	1.760358e+00
2.480000e-02	1.759399e+00	1.759433e+00
2.490000e-02	1.758475e+00	1.758509e+00
2.500000e-02	1.757551e+00	1.757585e+00
2.510000e-02	1.756627e+00	1.756661e+00
2.520000e-02	1.755704e+00	1.755738e+00
2.530000e-02	1.754781e+00	1.754816e+00
2.540000e-02	1.753859e+00	1.753894e+00
2.550000e-02	1.752937e+00	1.752972e+00
2.560000e-02	1.752016e+00	1.752051e+00
2.570000e-02	1.751096e+00	1.751131e+00
2.580000e-02	1.750175e+00	1.750211e+00
2.590000e-02	1.749256e+00	1.749291e+00
2.600000e-02	1.748336e+00	1.748372e+00
2.610000e-02	1.747418e+00	1.747454e+00
2.620000e-02	1.746499e+00	1.746536e+00
2.630000e-02	1.745581e+00	1.745618e+00
2.640000e-02	1.744664e+00	1.744701e+00
2.650000e-02	1.743747e+00	1.743784e+00
2.660000e-02	1.742831e+00	1.742868e+00
2.670000e-02	1.741915e+00	1.741953e+00
2.680000e-02	1.741000e+00	1.741038e+00
2.690000e-02	1.740085e+00	1.740123e+00
2.700000e-02	1.739171e+00	1.739209e+00
