-3.826075	-8.314574e+00	-8.399680e+00
-3.832509	-8.327342e+00	-8.007645e+00
-3.838849	-8.340412e+00	-8.011929e+00
-3.845098	-8.352270e+00	-8.276037e+00
-3.851258	-8.365122e+00	-8.323176e+00
-3.857332	-8.377033e+00	-8.030570e+00
-3.863323	-8.388914e+00	-8.361555e+00
-3.869232	-8.400938e+00	-8.471722e+00
-3.875061	-8.412750e+00	-8.300757e+00
-3.880814	-8.424430e+00	-8.410961e+00
-3.886491	-8.435284e+00	-8.147261e+00
-3.892095	-8.446445e+00	-8.498837e+00
-3.897627	-8.457238e+00	-8.354911e+00
-3.903090	-8.468807e+00	-8.418633e+00
-3.908485	-8.479487e+00	-8.061326e+00
-3.913814	-8.490025e+00	-8.390393e+00
-3.919078	-8.501319e+00	-8.076595e+00
-3.924279	-8.510926e+00	-8.435550e+00
-3.929419	-8.520849e+00	-8.292106e+00
-3.934498	-8.531376e+00	-8.236143e+00
-3.939519	-8.541511e+00	-8.579519e+00
-3.944483	-8.550550e+00	-8.611475e+00
-3.949390	-8.561087e+00	-8.574908e+00
-3.954243	-8.569840e+00	-8.515014e+00
-3.959041	-8.580434e+00	-8.165007e+00
-3.963788	-8.589393e+00	-8.069840e+00
-3.968483	-8.599200e+00	-8.781814e+00
-3.973128	-8.609181e+00	-8.779122e+00
-3.977724	-8.617219e+00	-8.635233e+00
-3.982271	-8.626807e+00	-8.048604e+00
-3.986772	-8.635553e+00	-8.519753e+00
-3.991226	-8.645564e+00	-8.674901e+00
-3.995635	-8.653502e+00	-8.686670e+00
-4.000000	-8.662258e+00	-8.338918e+00
-4.004321	-8.670630e+00	-8.332114e+00
-4.008600	-8.679968e+00	-8.214112e+00
-4.012837	-8.687228e+00	-8.404124e+00
-4.017033	-8.697103e+00	-8.328717e+00
-4.021189	-8.704419e+00	-8.169944e+00
-4.025306	-8.712485e+00	-8.679495e+00
-4.029384	-8.721540e+00	-8.731625e+00
-4.033424	-8.730147e+00	-8.769273e+00
-4.037426	-8.738974e+00	-8.349609e+00
-4.041393	-8.744590e+00	-8.151538e+00
-4.045323	-8.752676e+00	-8.547794e+00
-4.049218	-8.760421e+00	-8.327631e+00
-4.053078	-8.768664e+00	-8.034492e+00
-4.056905	-8.774583e+00	-8.179340e+00
-4.060698	-8.783011e+00	-8.002347e+00
-4.064458	-8.791481e+00	-8.056576e+00
-4.068186	-8.800415e+00	-8.043008e+00
-4.071882	-8.806535e+00	-8.652789e+00
-4.075547	-8.810823e+00	-8.089020e+00
-4.079181	-8.821485e+00	-8.695002e+00
-4.082785	-8.829280e+00	-8.857654e+00
-4.086360	-8.834491e+00	-8.620953e+00
-4.089905	-8.844183e+00	-8.520856e+00
-4.093422	-8.847901e+00	-8.155286e+00
-4.096910	-8.855592e+00	-8.153585e+00
-4.100371	-8.863241e+00	-8.386482e+00
-4.103804	-8.869541e+00	-8.744025e+00
-4.107210	-8.876985e+00	-8.602754e+00
-4.110590	-8.882859e+00	-8.574551e+00
-4.113943	-8.890837e+00	-8.942459e+00
-4.117271	-8.900164e+00	-8.396383e+00
-4.120574	-8.903121e+00	-8.003711e+00
-4.123852	-8.913254e+00	-8.460117e+00
-4.127105	-8.914981e+00	-8.336619e+00
-4.130334	-8.921624e+00	-8.479417e+00
-4.133539	-8.932663e+00	-8.027788e+00
-4.136721	-8.936697e+00	-8.571170e+00
-4.139879	-8.939707e+00	-8.636390e+00
-4.143015	-8.947725e+00	-8.718206e+00
-4.146128	-8.952308e+00	-8.117144e+00
-4.149219	-8.962380e+00	-8.041164e+00
-4.152288	-8.967157e+00	-8.424335e+00
-4.155336	-8.974795e+00	-8.161589e+00
-4.158362	-8.980145e+00	-8.349178e+00
-4.161368	-8.982904e+00	-8.641244e+00
-4.164353	-8.997942e+00	-8.471743e+00
-4.167317	-9.000314e+00	-8.112951e+00
-4.170262	-9.001875e+00	-8.142545e+00
-4.173186	-9.008909e+00	-8.234750e+00
-4.176091	-9.011088e+00	-9.077294e+00
-4.178977	-9.019412e+00	-8.327896e+00
-4.181844	-9.026628e+00	-8.053637e+00
-4.184691	-9.031191e+00	-8.412064e+00
-4.187521	-9.039600e+00	-8.336173e+00
-4.190332	-9.040965e+00	-8.834159e+00
-4.193125	-9.051332e+00	-8.202458e+00
-4.195900	-9.059898e+00	-8.360586e+00
-4.198657	-9.060310e+00	-8.156224e+00
-4.201397	-9.064218e+00	-8.277075e+00
-4.204120	-9.069557e+00	-8.488345e+00
-4.206826	-9.084116e+00	-8.622446e+00
-4.209515	-9.079356e+00	-9.045394e+00
-4.212188	-9.081848e+00	-8.315742e+00
-4.214844	-9.103946e+00	-8.185595e+00
-4.217484	-9.095766e+00	-8.970458e+00
-4.220108	-9.100185e+00	-8.088059e+00
-4.222716	-9.109602e+00	-8.153019e+00
-4.225309	-9.111505e+00	-8.169530e+00
-4.227887	-9.115601e+00	-8.507790e+00
-4.230449	-9.132003e+00	-8.051728e+00
-4.232996	-9.119877e+00	-8.058875e+00
-4.235528	-9.126699e+00	-8.434032e+00
-4.238046	-9.134617e+00	-8.578347e+00
-4.240549	-9.147108e+00	-8.133415e+00
-4.243038	-9.158027e+00	-8.476823e+00
-4.245513	-9.148916e+00	-8.317038e+00
-4.247973	-9.155871e+00	-8.359329e+00
-4.250420	-9.168976e+00	-8.092111e+00
-4.252853	-9.168408e+00	-8.896135e+00
-4.255273	-9.169569e+00	-7.962119e+00
-4.257679	-9.178585e+00	-8.023760e+00
-4.260071	-9.184526e+00	-8.112482e+00
-4.262451	-9.199380e+00	-8.192197e+00
-4.264818	-9.194039e+00	-8.219572e+00
-4.267172	-9.195241e+00	-8.281960e+00
-4.269513	-9.202073e+00	-8.294491e+00
-4.271842	-9.204465e+00	-8.107736e+00
-4.274158	-9.204407e+00	-8.172781e+00
-4.276462	-9.215881e+00	-8.016811e+00
-4.278754	-9.224927e+00	-8.113066e+00
-4.281033	-9.231711e+00	-8.682634e+00
-4.283301	-9.226994e+00	-8.014023e+00
-4.285557	-9.250743e+00	-8.142721e+00
-4.287802	-9.239625e+00	-8.537638e+00
-4.290035	-9.233959e+00	-8.699519e+00
-4.292256	-9.248620e+00	-8.464716e+00
-4.294466	-9.250620e+00	-8.457307e+00
-4.296665	-9.261452e+00	-8.392954e+00
-4.298853	-9.253864e+00	-8.426816e+00
-4.301030	-9.260142e+00	-8.272662e+00
-4.303196	-9.263426e+00	-8.323457e+00
-4.305351	-9.276263e+00	-8.277601e+00
-4.307496	-9.288637e+00	-8.270895e+00
-4.309630	-9.274636e+00	-8.616275e+00
-4.311754	-9.284616e+00	-8.728487e+00
-4.313867	-9.290498e+00	-8.023936e+00
-4.315970	-9.284917e+00	-8.673215e+00
-4.318063	-9.290698e+00	-8.016964e+00
-4.320146	-9.305878e+00	-8.542944e+00
-4.322219	-9.309966e+00	-8.317249e+00
-4.324282	-9.302946e+00	-8.932261e+00
-4.326336	-9.314337e+00	-8.407494e+00
-4.328380	-9.315012e+00	-8.480857e+00
-4.330414	-9.316474e+00	-8.160048e+00
-4.332438	-9.323700e+00	-8.796163e+00
-4.334454	-9.329655e+00	-8.470033e+00
-4.336460	-9.345075e+00	-8.064900e+00
-4.338456	-9.363076e+00	-8.242558e+00
-4.340444	-9.358254e+00	-8.061038e+00
-4.342423	-9.328067e+00	-8.318525e+00
-4.344392	-9.338191e+00	-8.182429e+00
-4.346353	-9.357686e+00	-8.120328e+00
-4.348305	-9.347795e+00	-8.063201e+00
-4.350248	-9.359300e+00	-8.425300e+00
-4.352183	-9.393069e+00	-8.261444e+00
-4.354108	-9.382361e+00	-8.261436e+00
-4.356026	-9.359285e+00	-8.064031e+00
-4.357935	-9.378474e+00	-7.960649e+00
-4.359835	-9.400973e+00	-8.725608e+00
-4.361728	-9.389272e+00	-8.539319e+00
-4.363612	-9.388359e+00	-8.169552e+00
-4.365488	-9.377438e+00	-8.062933e+00
-4.367356	-9.447592e+00	-8.543451e+00
-4.369216	-9.412005e+00	-8.177749e+00
-4.371068	-9.400039e+00	-8.304572e+00
-4.372912	-9.412318e+00	-8.446755e+00
-4.374748	-9.391374e+00	-8.036730e+00
-4.376577	-9.433744e+00	-8.308894e+00
-4.378398	-9.392687e+00	-8.557583e+00
-4.380211	-9.464672e+00	-8.043569e+00
-4.382017	-9.421893e+00	-8.576489e+00
-4.383815	-9.426185e+00	-8.395561e+00
-4.385606	-9.459541e+00	-8.853634e+00
-4.387390	-9.474264e+00	-8.182045e+00
-4.389166	-9.441639e+00	-8.344515e+00
-4.390935	-9.451888e+00	-7.966068e+00
-4.392697	-9.449207e+00	-8.159254e+00
-4.394452	-9.463800e+00	-9.203263e+00
-4.396199	-9.457773e+00	-8.519189e+00
-4.397940	-9.466966e+00	-8.260269e+00
-4.399674	-9.452273e+00	-8.318183e+00
-4.401401	-9.441416e+00	-8.093468e+00
-4.403121	-9.456123e+00	-8.228730e+00
-4.404834	-9.461342e+00	-8.291515e+00
-4.406540	-9.450818e+00	-8.824658e+00
-4.408240	-9.444456e+00	-8.109309e+00
-4.409933	-9.462785e+00	-8.486366e+00
-4.411620	-9.456901e+00	-8.214001e+00
-4.413300	-9.467634e+00	-8.071190e+00
-4.414973	-9.448334e+00	-8.326961e+00
-4.416641	-9.495505e+00	-8.403898e+00
-4.418301	-9.516393e+00	-7.937717e+00
-4.419956	-9.522499e+00	-8.117670e+00
-4.421604	-9.523761e+00	-8.185903e+00
-4.423246	-9.499405e+00	-8.150996e+00
-4.424882	-9.541444e+00	-8.510012e+00
-4.426511	-9.495293e+00	-7.908112e+00
-4.428135	-9.520024e+00	-8.195512e+00
-4.429752	-9.519582e+00	-8.173068e+00
-4.431364	-9.540884e+00	-7.826242e+00
-4.432969	-9.495022e+00	-8.804821e+00
-4.434569	-9.511175e+00	-8.226582e+00
-4.436163	-9.516254e+00	-8.198670e+00
-4.437751	-9.535253e+00	-8.074027e+00
-4.439333	-9.528718e+00	-8.479900e+00
-4.440909	-9.543933e+00	-7.772018e+00
-4.442480	-9.527350e+00	-7.838469e+00
-4.444045	-9.562536e+00	-8.002592e+00
-4.445604	-9.576833e+00	-8.432295e+00
-4.447158	-9.602364e+00	-8.379045e+00
-4.448706	-9.588597e+00	-8.000071e+00
-4.450249	-9.591430e+00	-8.391380e+00
-4.451786	-9.546020e+00	-8.156484e+00
-4.453318	-9.561130e+00	-7.988053e+00
-4.454845	-9.589648e+00	-8.026335e+00
-4.456366	-9.553370e+00	-8.191900e+00
-4.457882	-9.607854e+00	-7.986542e+00
-4.459392	-9.590719e+00	-8.475312e+00
-4.460898	-9.587834e+00	-8.295768e+00
-4.462398	-9.631940e+00	-8.267786e+00
-4.463893	-9.612769e+00	-8.029831e+00
-4.465383	-9.640620e+00	-8.112577e+00
-4.466868	-9.611159e+00	-8.162147e+00
-4.468347	-9.555361e+00	-8.128829e+00
-4.469822	-9.631361e+00	-7.914050e+00
-4.471292	-9.621128e+00	-8.229437e+00
-4.472756	-9.627017e+00	-8.276039e+00
-4.474216	-9.609868e+00	-7.788436e+00
-4.475671	-9.598666e+00	-8.086682e+00
-4.477121	-9.621907e+00	-8.196888e+00
-4.478566	-9.602617e+00	-8.080112e+00
-4.480007	-9.645096e+00	-8.040674e+00
-4.481443	-9.586232e+00	-8.452553e+00
-4.482874	-9.633685e+00	-7.784691e+00
-4.484300	-9.661697e+00	-7.982423e+00
-4.485721	-9.608120e+00	-7.940751e+00
-4.487138	-9.608769e+00	-7.875104e+00
-4.488551	-9.617770e+00	-8.273770e+00
-4.489958	-9.645085e+00	-8.245119e+00
-4.491362	-9.651518e+00	-8.305508e+00
-4.492760	-9.642540e+00	-8.005776e+00
-4.494155	-9.646554e+00	-8.012615e+00
-4.495544	-9.666374e+00	-8.087107e+00
-4.496930	-9.754293e+00	-8.569315e+00
-4.498311	-9.730395e+00	-8.213111e+00
-4.499687	-9.650442e+00	-7.798237e+00
-4.501059	-9.655364e+00	-7.946934e+00
-4.502427	-9.694247e+00	-8.558320e+00
-4.503791	-9.686407e+00	-8.398868e+00
-4.505150	-9.696902e+00	-8.084868e+00
-4.506505	-9.706214e+00	-8.127108e+00
-4.507856	-9.718541e+00	-8.339988e+00
-4.509203	-9.750098e+00	-8.015384e+00
-4.510545	-9.762176e+00	-8.301409e+00
-4.511883	-9.681348e+00	-8.574731e+00
-4.513218	-9.682548e+00	-8.235710e+00
-4.514548	-9.633739e+00	-8.192017e+00
-4.515874	-9.730659e+00	-8.805909e+00
-4.517196	-9.763822e+00	-8.384199e+00
-4.518514	-9.827991e+00	-7.941633e+00
-4.519828	-9.725828e+00	-8.007896e+00
-4.521138	-9.690650e+00	-8.005153e+00
-4.522444	-9.703310e+00	-8.151677e+00
-4.523746	-9.726591e+00	-7.697415e+00
-4.525045	-9.635748e+00	-8.228804e+00
-4.526339	-9.764159e+00	-8.390426e+00
-4.527630	-9.729754e+00	-8.240740e+00
-4.528917	-9.673331e+00	-8.567775e+00
-4.530200	-9.751652e+00	-7.978384e+00
-4.531479	-9.716916e+00	-8.466544e+00
-4.532754	-9.727510e+00	-8.333273e+00
-4.534026	-9.733259e+00	-7.795578e+00
-4.535294	-9.698108e+00	-7.918212e+00
-4.536558	-9.734218e+00	-8.198459e+00
-4.537819	-9.768794e+00	-7.894774e+00
-4.539076	-9.756512e+00	-7.735846e+00
-4.540329	-9.767304e+00	-8.048992e+00
-4.541579	-9.915328e+00	-8.042447e+00
-4.542825	-9.658739e+00	-8.129467e+00
-4.544068	-9.856478e+00	-8.445805e+00
-4.545307	-9.702894e+00	-8.253044e+00
-4.546543	-9.684352e+00	-7.829426e+00
-4.547775	-9.716782e+00	-8.069083e+00
-4.549003	-9.725682e+00	-8.021888e+00
-4.550228	-9.659321e+00	-7.674069e+00
-4.551450	-9.765030e+00	-7.692910e+00
-4.552668	-9.637676e+00	-8.038268e+00
-4.553883	-9.778562e+00	-8.197002e+00
-4.555094	-9.705702e+00	-8.038012e+00
-4.556303	-9.721468e+00	-7.857042e+00
-4.557507	-9.783605e+00	-8.388042e+00
-4.558709	-9.756210e+00	-7.949393e+00
-4.559907	-9.808247e+00	-8.406479e+00
-4.561101	-9.707626e+00	-7.776057e+00
-4.562293	-9.712137e+00	-7.902470e+00
-4.563481	-9.733477e+00	-7.609631e+00
-4.564666	-9.848518e+00	-8.850997e+00
-4.565848	-9.803239e+00	-8.592002e+00
-4.567026	-9.921685e+00	-7.536163e+00
-4.568202	-9.706146e+00	-7.760202e+00
-4.569374	-9.752586e+00	-8.097882e+00
-4.570543	-9.705895e+00	-7.798648e+00
-4.571709	-9.947622e+00	-7.704577e+00
-4.572872	-9.817120e+00	-8.093147e+00
-4.574031	-9.806290e+00	-7.739305e+00
-4.575188	-1.006934e+01	-8.019753e+00
-4.576341	-9.908722e+00	-8.127851e+00
-4.577492	-9.759194e+00	-7.850695e+00
-4.578639	-9.824763e+00	-7.538447e+00
-4.579784	-9.863375e+00	-8.390414e+00
-4.580925	-9.998287e+00	-8.130870e+00
-4.582063	-9.952850e+00	-7.738508e+00
-4.583199	-9.771916e+00	-7.722494e+00
-4.584331	-9.981955e+00	-8.139777e+00
-4.585461	-9.868529e+00	-7.925698e+00
-4.586587	-1.004514e+01	-7.835784e+00
-4.587711	-9.642133e+00	-7.784235e+00
-4.588832	-9.694282e+00	-8.908790e+00
-4.589950	-9.887032e+00	-8.065144e+00
-4.591065	-9.989521e+00	-7.879841e+00
-4.592177	-9.888779e+00	-8.628330e+00
-4.593286	-9.871353e+00	-7.829252e+00
-4.594393	-9.807774e+00	-7.512517e+00
-4.595496	-9.804883e+00	-7.844329e+00
-4.596597	-1.000559e+01	-7.598959e+00
-4.597695	-9.991095e+00	-8.455912e+00
-4.598791	-1.004847e+01	-7.644056e+00
-4.599883	-9.812099e+00	-7.840899e+00
-4.600973	-9.858971e+00	-8.553925e+00
-4.602060	-9.920002e+00	-7.481308e+00
-4.603144	-1.001003e+01	-8.084047e+00
-4.604226	-9.745227e+00	-8.343643e+00
-4.605305	-9.878765e+00	-7.764157e+00
-4.606381	-9.906440e+00	-8.073271e+00
-4.607455	-1.005038e+01	-7.582004e+00
-4.608526	-9.999349e+00	-7.834203e+00
-4.609594	-9.895848e+00	-8.537336e+00
-4.610660	-9.872675e+00	-7.810364e+00
-4.611723	-1.005514e+01	-7.797481e+00
-4.612784	-9.824068e+00	-7.580864e+00
-4.613842	-9.908759e+00	-8.194537e+00
-4.614897	-9.790473e+00	-7.837762e+00
-4.615950	-9.809619e+00	-7.805708e+00
-4.617000	-9.785109e+00	-8.749885e+00
-4.618048	-9.834302e+00	-7.694611e+00
-4.619093	-9.967583e+00	-7.953358e+00
-4.620136	-9.917575e+00	-7.806213e+00
-4.621176	-9.915424e+00	-7.546555e+00
-4.622214	-9.955173e+00	-8.620935e+00
-4.623249	-9.890909e+00	-7.963465e+00
-4.624282	-9.832052e+00	-7.813546e+00
-4.625312	-1.011459e+01	-7.607329e+00
-4.626340	-9.828354e+00	-7.694509e+00
-4.627366	-9.862524e+00	-8.032926e+00
-4.628389	-9.969435e+00	-7.740301e+00
-4.629410	-9.832699e+00	-7.608015e+00
-4.630428	-1.003421e+01	-7.502622e+00
-4.631444	-1.004631e+01	-8.053505e+00
-4.632457	-9.752643e+00	-7.695793e+00
-4.633468	-1.002303e+01	-7.553268e+00
-4.634477	-9.914633e+00	-8.042776e+00
-4.635484	-1.003385e+01	-8.072715e+00
-4.636488	-9.754392e+00	-7.419294e+00
-4.637490	-9.849062e+00	-7.594479e+00
-4.638489	-1.003619e+01	-7.796938e+00
-4.639486	-9.893422e+00	-8.174813e+00
-4.640481	-9.908551e+00	-7.795360e+00
-4.641474	-9.821184e+00	-7.446304e+00
-4.642465	-1.042565e+01	-7.850972e+00
-4.643453	-9.929771e+00	-8.055217e+00
-4.644439	-9.859010e+00	-7.897804e+00
-4.645422	-9.835989e+00	-8.010066e+00
-4.646404	-1.020176e+01	-8.175744e+00
-4.647383	-9.908984e+00	-7.940342e+00
-4.648360	-9.962212e+00	-8.273166e+00
-4.649335	-9.846082e+00	-8.192174e+00
-4.650308	-9.826569e+00	-7.783072e+00
-4.651278	-9.989421e+00	-8.108147e+00
-4.652246	-1.014380e+01	-7.571309e+00
-4.653213	-9.861138e+00	-7.423453e+00
-4.654177	-9.983605e+00	-7.539148e+00
-4.655138	-9.894923e+00	-8.253837e+00
-4.656098	-9.832409e+00	-7.964015e+00
-4.657056	-9.920696e+00	-8.147847e+00
-4.658011	-9.943129e+00	-7.962290e+00
-4.658965	-9.932041e+00	-8.128872e+00
-4.659916	-1.026562e+01	-7.638341e+00
-4.660865	-1.002218e+01	-8.192782e+00
-4.661813	-1.009045e+01	-7.452020e+00
-4.662758	-9.974306e+00	-7.787254e+00
-4.663701	-1.012679e+01	-7.598990e+00
-4.664642	-9.947725e+00	-7.560050e+00
-4.665581	-9.895574e+00	-7.935095e+00
-4.666518	-1.019878e+01	-7.847069e+00
-4.667453	-1.001351e+01	-7.382225e+00
-4.668386	-1.026533e+01	-7.556146e+00
-4.669317	-1.016281e+01	-7.710290e+00
-4.670246	-9.788159e+00	-8.419637e+00
-4.671173	-9.847326e+00	-7.560859e+00
-4.672098	-1.036687e+01	-7.567848e+00
-4.673021	-9.934275e+00	-7.672634e+00
-4.673942	-9.956070e+00	-8.167483e+00
-4.674861	-9.955382e+00	-7.468603e+00
-4.675778	-1.024408e+01	-7.410470e+00
-4.676694	-9.726675e+00	-7.504840e+00
-4.677607	-1.028967e+01	-7.546221e+00
-4.678518	-1.024083e+01	-8.107894e+00
-4.679428	-1.021144e+01	-7.564056e+00
-4.680336	-1.003568e+01	-7.547320e+00
-4.681241	-1.003348e+01	-7.676487e+00
-4.682145	-1.024232e+01	-7.599812e+00
-4.683047	-9.853902e+00	-7.933768e+00
-4.683947	-9.771558e+00	-7.976691e+00
-4.684845	-1.010995e+01	-8.514337e+00
-4.685742	-9.887711e+00	-7.868701e+00
-4.686636	-9.697805e+00	-7.525031e+00
-4.687529	-1.010315e+01	-7.595380e+00
-4.688420	-9.863443e+00	-8.268940e+00
-4.689309	-1.031363e+01	-7.588113e+00
-4.690196	-9.848511e+00	-7.677210e+00
-4.691081	-9.913099e+00	-8.092487e+00
-4.691965	-1.001836e+01	-8.102787e+00
-4.692847	-1.039193e+01	-7.896403e+00
-4.693727	-9.961258e+00	-8.028002e+00
-4.694605	-1.026334e+01	-7.694105e+00
-4.695482	-1.020716e+01	-8.374537e+00
-4.696356	-1.011303e+01	-7.284090e+00
-4.697229	-1.026978e+01	-7.543562e+00
-4.698101	-9.732509e+00	-7.336593e+00
-4.698970	-1.023711e+01	-7.455345e+00
-4.699838	-9.890126e+00	-7.725193e+00
-4.700704	-9.869784e+00	-7.393555e+00
-4.701568	-1.016814e+01	-8.190685e+00
-4.702431	-1.044191e+01	-7.673470e+00
-4.703291	-1.043655e+01	-7.833760e+00
-4.704151	-1.025519e+01	-7.433305e+00
-4.705008	-1.023978e+01	-7.676388e+00
-4.705864	-1.001033e+01	-7.583715e+00
-4.706718	-1.028879e+01	-7.488612e+00
-4.707570	-1.037145e+01	-7.900875e+00
-4.708421	-1.018827e+01	-8.022782e+00
-4.709270	-9.852498e+00	-7.751615e+00
-4.710117	-1.022910e+01	-8.004430e+00
-4.710963	-9.934991e+00	-7.808413e+00
-4.711807	-9.748893e+00	-7.634040e+00
-4.712650	-1.047085e+01	-7.556680e+00
-4.713491	-1.011590e+01	-7.540535e+00
-4.714330	-9.819989e+00	-7.859598e+00
-4.715167	-1.025248e+01	-7.604531e+00
-4.716003	-1.043876e+01	-8.469848e+00
-4.716838	-9.947885e+00	-8.030155e+00
-4.717671	-1.015385e+01	-8.331313e+00
-4.718502	-9.786993e+00	-7.880151e+00
-4.719331	-1.022758e+01	-8.135969e+00
-4.720159	-9.828286e+00	-7.961263e+00
-4.720986	-1.026343e+01	-7.546092e+00
-4.721811	-9.896325e+00	-7.770771e+00
-4.722634	-9.927939e+00	-7.843626e+00
-4.723456	-1.008564e+01	-7.572793e+00
-4.724276	-1.042527e+01	-8.022334e+00
-4.725095	-1.007324e+01	-7.704459e+00
-4.725912	-1.015097e+01	-8.516341e+00
-4.726727	-9.769562e+00	-7.681386e+00
-4.727541	-9.752445e+00	-8.114318e+00
-4.728354	-1.010632e+01	-7.353283e+00
-4.729165	-1.018749e+01	-7.244661e+00
-4.729974	-9.840678e+00	-9.270717e+00
-4.730782	-1.008603e+01	-7.688672e+00
-4.731589	-9.845720e+00	-7.847665e+00
-4.732394	-1.025644e+01	-7.346707e+00
-4.733197	-1.002513e+01	-7.751040e+00
-4.733999	-1.008510e+01	-7.699337e+00
-4.734800	-1.024471e+01	-7.438681e+00
-4.735599	-1.057390e+01	-7.861991e+00
-4.736397	-9.649946e+00	-7.745563e+00
-4.737193	-1.035651e+01	-8.224328e+00
-4.737987	-1.043114e+01	-7.794472e+00
-4.738781	-1.032256e+01	-7.430312e+00
-4.739572	-9.725701e+00	-7.690966e+00
-4.740363	-9.671438e+00	-7.823467e+00
-4.741152	-1.059976e+01	-7.916859e+00
-4.741939	-9.795256e+00	-8.299467e+00
-4.742725	-9.889614e+00	-7.457244e+00
-4.743510	-9.964486e+00	-7.900664e+00
-4.744293	-1.018956e+01	-8.205725e+00
-4.745075	-1.020703e+01	-7.751440e+00
-4.745855	-1.011534e+01	-7.771385e+00
-4.746634	-9.631209e+00	-7.379399e+00
-4.747412	-1.044242e+01	-8.171986e+00
-4.748188	-9.895616e+00	-7.312228e+00
-4.748963	-9.826894e+00	-7.646757e+00
-4.749736	-1.053665e+01	-8.146959e+00
-4.750508	-9.948643e+00	-8.160843e+00
-4.751279	-1.040940e+01	-7.681718e+00
-4.752048	-9.849851e+00	-7.664953e+00
-4.752816	-1.009925e+01	-7.827185e+00
-4.753583	-1.004471e+01	-7.682116e+00
-4.754348	-9.985321e+00	-7.422933e+00
-4.755112	-1.005489e+01	-8.246808e+00
-4.755875	-9.976279e+00	-7.616550e+00
-4.756636	-1.010259e+01	-7.435204e+00
-4.757396	-1.031100e+01	-8.149835e+00
-4.758155	-1.018817e+01	-8.101665e+00
-4.758912	-1.052320e+01	-7.619614e+00
-4.759668	-1.011611e+01	-7.336537e+00
-4.760422	-1.000895e+01	-7.601546e+00
-4.761176	-1.006207e+01	-7.192428e+00
-4.761928	-1.050360e+01	-8.196561e+00
-4.762679	-9.902164e+00	-7.529329e+00
-4.763428	-1.022653e+01	-7.177631e+00
-4.764176	-1.010963e+01	-7.359547e+00
-4.764923	-1.013176e+01	-7.518144e+00
-4.765669	-1.016175e+01	-7.429296e+00
